symbol,n,min_diff,mean_t_stat_adj,worst_t_stat_adj,best_t_stat_adj,mean_mae,min_n_eff,subperiod_sign_agreement
ETH-USDT-SWAP,25,0.0075,0.43189270610526925,0.02802769887426297,1.8769349053019033,0.02315273163560695,784,0.7272727272727273
ETH-USDT-SWAP,12,0.0125,0.30408444471233315,0.026942310694511418,1.0498008276709554,0.026604484521044483,765,0.6818181818181818
ETH-USDT-SWAP,12,0.015,0.32083193974077867,0.007988031038873146,1.068576630261498,0.027536740046436,739,0.5227272727272727
ETH-USDT-SWAP,20,0.01,0.46699528755082087,-0.01309661650571224,1.7265236369030301,0.024312495935385467,775,0.7954545454545454
ETH-USDT-SWAP,25,0.01,0.5430855564007406,-0.07116038372392852,2.2796307327047014,0.0238412621023027,769,0.7272727272727273
ETH-USDT-SWAP,25,0.005,0.267035002871148,-0.07118922180386611,1.4888939251226938,0.022441808383572574,792,0.6818181818181818
ETH-USDT-SWAP,20,0.02,0.6226043738145475,-0.07658829650834864,2.4290077129800074,0.027548458913450605,692,0.8181818181818182
ETH-USDT-SWAP,25,0.0125,0.57913098145049,-0.1186894607490012,2.388542949775158,0.02461161939419727,755,0.7727272727272727
ETH-USDT-SWAP,12,0.0075,0.10802737123471781,-0.16435244249989392,0.33004717975281006,0.02452862382901375,796,0.5454545454545454
ETH-USDT-SWAP,2,0.02,0.017190922307855103,-0.17350806186297424,0.28873817200005136,0.035352619214211886,702,0.6363636363636364
ETH-USDT-SWAP,7,0.02,0.0045360090483868515,-0.2222608427159718,0.46277890290004203,0.03127309539711007,700,0.6363636363636364
ETH-USDT-SWAP,10,0.02,0.08610309224253576,-0.2318000146048886,0.7586638737607416,0.03009158173760572,696,0.7045454545454546
ETH-USDT-SWAP,2,0.0125,0.07317236542331501,-0.24410081529315747,0.25292194219328273,0.03253026293070794,771,0.7727272727272727
ETH-USDT-SWAP,2,0.025,0.01995583714299426,-0.2598870982865011,0.37542711673306395,0.036667519542140474,657,0.6590909090909091
ETH-USDT-SWAP,12,0.02,0.2514568654064759,-0.26506230222128285,0.9201952530604545,0.029342726832446944,697,0.6363636363636364
ETH-USDT-SWAP,8,0.05,0.24818492396242228,-0.2843898049646357,1.7670781136243519,0.036480601439385224,447,0.6590909090909091
ETH-USDT-SWAP,10,0.05,0.298060119121402,-0.2846519767225424,2.371513668944578,0.0361168908577612,447,0.6363636363636364
ETH-USDT-SWAP,20,0.025,0.3341094762507451,-0.304560991999735,1.7240317504887717,0.029125235823449967,649,0.7045454545454546
ETH-USDT-SWAP,2,0.015,0.0669078594232751,-0.31757119808126627,0.3407970449180152,0.03353859538561536,748,0.6818181818181818
ETH-USDT-SWAP,25,0.015,0.35998479608872835,-0.3307923496977152,1.7302846680675852,0.025487896034085574,734,0.6590909090909091
ETH-USDT-SWAP,2,0.0075,-0.06460891628001399,-0.3495287840946143,0.04933189086038788,0.02938112597286964,806,0.5681818181818182
ETH-USDT-SWAP,7,0.025,-0.0029398777626329464,-0.35402950093169383,0.33451493746955197,0.03281187369617847,654,0.6363636363636364
ETH-USDT-SWAP,7,0.05,0.18798390136950138,-0.3717705699811204,1.5026113269706431,0.036899335625243314,447,0.6590909090909091
ETH-USDT-SWAP,7,0.005,0.10505587540065799,-0.3720865489351501,0.9137573374210349,0.02424056084955495,813,0.6590909090909091
ETH-USDT-SWAP,2,0.01,-0.0005624327074369589,-0.3893353773775368,0.17613547442424898,0.031096809498612866,791,0.6818181818181818
ETH-USDT-SWAP,7,0.015,0.01891511843799365,-0.39961687639723714,0.4997373684126393,0.029436467727311923,743,0.6136363636363636
ETH-USDT-SWAP,10,0.0125,0.05548400371405395,-0.4045294455758747,0.7034950450657936,0.02736493396300683,766,0.6363636363636364
ETH-USDT-SWAP,6,0.05,0.18990335916942785,-0.4301570479234499,1.6810743682087776,0.03721025397279984,447,0.6818181818181818
ETH-USDT-SWAP,12,0.025,0.1511016904873061,-0.4353682185876975,0.6602634319280861,0.0308710608333136,655,0.6818181818181818
ETH-USDT-SWAP,7,0.04,0.23881636366676506,-0.44882725521405115,1.2421096368017013,0.03580646409641954,521,0.6363636363636364
ETH-USDT-SWAP,2,0.005,-0.11105284251307954,-0.45380097477393155,0.005566507206533397,0.02704966241708654,819,0.6136363636363636
ETH-USDT-SWAP,8,0.04,0.269894607550645,-0.464993933406633,1.351725487167352,0.035256196884327615,521,0.7272727272727273
ETH-USDT-SWAP,7,0.0075,0.04100855438348284,-0.4670766112111232,0.2876131187874528,0.025830493704940102,800,0.7045454545454546
ETH-USDT-SWAP,8,0.015,-0.057464160394667,-0.47463800007529416,0.4263114847191418,0.028986109672410363,742,0.5681818181818182
ETH-USDT-SWAP,8,0.025,-0.12276642093481666,-0.47791706159563874,0.32591044168534256,0.03244614025936455,653,0.5681818181818182
ETH-USDT-SWAP,5,0.05,0.20266798558577562,-0.48934154021440973,1.7914314338800283,0.037574632437907304,447,0.6590909090909091
ETH-USDT-SWAP,10,0.015,-0.01697074178692181,-0.4904382613770644,0.5498220832548796,0.028283799290209657,742,0.6136363636363636
ETH-USDT-SWAP,10,0.005,-0.021344401775599573,-0.49251272120929496,0.11086312069382702,0.023713860113094166,810,0.7045454545454546
ETH-USDT-SWAP,10,0.01,0.042361742820146,-0.5061740864393637,0.4854420773904447,0.026162693187796182,785,0.7045454545454546
ETH-USDT-SWAP,2,0.05,0.3145756244274747,-0.5269872840544545,1.6324310747743576,0.039469116040922625,447,0.6136363636363636
ETH-USDT-SWAP,2,0.04,0.14765180524987628,-0.5313999844737844,1.258111636442038,0.03948918727951198,522,0.5909090909090909
ETH-USDT-SWAP,2,0.03,-0.14491225896718168,-0.5525703520020259,0.3054257748163416,0.03810320607777282,610,0.7045454545454546
ETH-USDT-SWAP,7,0.01,0.12420377698772923,-0.5646249909386973,0.5707338384135224,0.02713665706115218,787,0.7045454545454546
ETH-USDT-SWAP,10,0.025,-0.07531065680519246,-0.5726492363203163,0.29648039140022303,0.031617536435482256,653,0.6363636363636364
ETH-USDT-SWAP,7,0.03,0.0052103203015183,-0.5854918952902689,0.5469637434831147,0.03385034361241058,608,0.6363636363636364
ETH-USDT-SWAP,10,0.0075,-0.07623738644463782,-0.5872021170433814,0.19779390365533192,0.025006960181412474,799,0.6818181818181818
ETH-USDT-SWAP,7,0.0125,0.05129792974315199,-0.6076777397612176,0.4339413951863015,0.02836630823904268,767,0.6136363636363636
ETH-USDT-SWAP,20,0.0075,0.16417327093895343,-0.6270754515444985,0.7509301041081269,0.023512414489323206,791,0.7954545454545454
ETH-USDT-SWAP,4,0.04,-0.016917259500257506,-0.6374766365008488,0.6313484183123296,0.03786855551819695,521,0.6590909090909091
ETH-USDT-SWAP,3,0.025,-0.162221624705,-0.6410227750510343,0.23365726239904486,0.036076645452116446,655,0.75
ETH-USDT-SWAP,3,0.04,0.14336426445940142,-0.641752446820514,1.0451537423339905,0.03850421825797293,522,0.6363636363636364
ETH-USDT-SWAP,10,0.04,0.21633731370738432,-0.6537898070164995,1.4080799378830746,0.034859745135199606,521,0.75
ETH-USDT-SWAP,8,0.03,-0.13420959437771665,-0.668104753393969,0.21153257608436687,0.03362451729772301,608,0.6590909090909091
ETH-USDT-SWAP,3,0.05,0.18870489309014002,-0.6735110139002876,1.5741074756302347,0.03869279525479705,447,0.5909090909090909
ETH-USDT-SWAP,6,0.04,-0.013619809420028812,-0.6745265881719373,0.6295516913465767,0.03660500890852707,521,0.5909090909090909
ETH-USDT-SWAP,12,0.005,-0.046328833956824196,-0.6781553937094404,0.10483348205515328,0.023368537205663488,808,0.5227272727272727
ETH-USDT-SWAP,20,0.04,0.17312525117139196,-0.6857242274566674,1.7332029912457199,0.03237861560112542,521,0.6363636363636364
ETH-USDT-SWAP,5,0.04,-0.011447256466442422,-0.688801988893037,0.611051478687191,0.0371220818448901,521,0.6590909090909091
ETH-USDT-SWAP,4,0.05,0.01128796685355254,-0.7114758470085681,1.0674120761407628,0.03850062733951307,447,0.6136363636363636
ETH-USDT-SWAP,10,0.03,0.015017160964739767,-0.717424454148877,1.0496294334983767,0.03281751774280399,608,0.7272727272727273
ETH-USDT-SWAP,3,0.03,-0.27797563131821057,-0.732672992259658,0.055140679468875416,0.03733546502143573,609,0.7727272727272727
ETH-USDT-SWAP,8,0.02,-0.22741280273335676,-0.7469747609317781,0.30373569232163966,0.03096907731777919,700,0.7045454545454546
ETH-USDT-SWAP,15,0.02,-0.04518059242429132,-0.759941053481614,0.3531661144914329,0.028768593325064675,695,0.6363636363636364
ETH-USDT-SWAP,3,0.02,-0.2613741252880772,-0.7604008865256783,0.15969250909263702,0.03457744157913878,702,0.7045454545454546
ETH-USDT-SWAP,25,0.02,-0.01624618155456465,-0.7689707486229853,0.9338328009243154,0.02733796572565234,690,0.6363636363636364
ETH-USDT-SWAP,8,0.0075,-0.13108267875275165,-0.7857943622675484,0.07651726377208698,0.025570099741327443,800,0.5681818181818182
ETH-USDT-SWAP,12,0.05,0.0090938494977909,-0.8143086984218804,1.7410261338213586,0.03605218763379126,446,0.5454545454545454
ETH-USDT-SWAP,8,0.0125,-0.04415310655519762,-0.8151474884733837,0.28391447958929605,0.028004160960407087,766,0.6363636363636364
ETH-USDT-SWAP,20,0.03,-0.07892818949095233,-0.8226783111898572,1.6698423920426906,0.030629086579444152,606,0.7272727272727273
ETH-USDT-SWAP,12,0.03,-0.19319590085726662,-0.8383620918156697,0.42197695224878007,0.03262549869897747,606,0.6818181818181818
ETH-USDT-SWAP,12,0.04,0.040254787831558066,-0.8495755295574884,1.0570466875592337,0.03426533146236522,518,0.6590909090909091
ETH-USDT-SWAP,25,0.05,-0.35320561901025116,-0.8565415290144925,0.35853481032139456,0.03343262080338404,446,0.6363636363636364
ETH-USDT-SWAP,25,0.025,-0.22445934787536653,-0.8662834231431372,0.8388105716394065,0.02888672526082957,648,0.6590909090909091
ETH-USDT-SWAP,8,0.005,-0.11648692718900447,-0.8967120667411626,0.0844792517502766,0.024065422731052086,812,0.5454545454545454
ETH-USDT-SWAP,8,0.01,-0.028305020617048825,-0.9233711289927542,0.29078670829130615,0.02673919933192637,787,0.6363636363636364
ETH-USDT-SWAP,20,0.05,-0.15921074581340888,-0.9327767602612456,0.6069601773707496,0.03424706252919177,447,0.6136363636363636
ETH-USDT-SWAP,15,0.025,-0.2987691232033706,-0.9687371921418075,0.16287733714598301,0.03049407985580729,654,0.6818181818181818
ETH-USDT-SWAP,3,0.0125,-0.1867461583280351,-0.9992468244256845,0.05939610444470134,0.03133898845361746,771,0.5454545454545454
ETH-USDT-SWAP,3,0.01,-0.21714702106495265,-1.0014799040304552,0.0446987384497331,0.029985957566584412,791,0.5681818181818182
ETH-USDT-SWAP,15,0.05,-0.49341806537161137,-1.004398094345199,-0.055780485315233656,0.03573916939405556,446,0.5
ETH-USDT-SWAP,6,0.025,-0.32715486027939533,-1.0533768500808365,0.12649333677734909,0.03381946172728403,654,0.7045454545454546
ETH-USDT-SWAP,6,0.0075,-0.23963807030512585,-1.06537904476375,0.04571815505932687,0.026360054643892353,802,0.6136363636363636
ETH-USDT-SWAP,6,0.005,-0.24877125325986896,-1.0783374082456456,0.020689409596307266,0.024680152511859697,814,0.6590909090909091
ETH-USDT-SWAP,15,0.015,-0.08576524368150125,-1.1446317656732674,0.42667237668395913,0.02699828716284168,736,0.5909090909090909
ETH-USDT-SWAP,5,0.025,-0.39483019766685384,-1.153799107611846,0.08824592032403064,0.0345486642370694,654,0.7045454545454546
ETH-USDT-SWAP,3,0.0075,-0.3188931893525541,-1.1627888228344907,-0.0029679589136169782,0.02836706153416192,806,0.7272727272727273
ETH-USDT-SWAP,15,0.0125,-0.04015825868807698,-1.1648668743269421,0.6243863111816571,0.026144267783684647,762,0.6363636363636364
ETH-USDT-SWAP,6,0.01,-0.21639803976879105,-1.2092708113461725,0.14363632767718076,0.027778711847626356,789,0.5681818181818182
ETH-USDT-SWAP,6,0.03,-0.4931710663571279,-1.2108921541603177,0.0444354415131297,0.03522452871924251,609,0.7954545454545454
ETH-USDT-SWAP,4,0.03,-0.46430250962025704,-1.2225467504978773,0.0017140483731339022,0.036520326007416073,609,0.8181818181818182
ETH-USDT-SWAP,3,0.005,-0.3393621418070707,-1.2247259460731907,-0.01747160707776713,0.02614925792442491,819,0.75
ETH-USDT-SWAP,5,0.03,-0.5386648579324912,-1.249904543002164,0.011395240809656815,0.035931885109636366,609,0.8181818181818182
ETH-USDT-SWAP,25,0.04,-0.4733082382834922,-1.2746409479762277,0.44439850056048863,0.032355964397877586,519,0.75
ETH-USDT-SWAP,4,0.005,-0.4087676059757018,-1.2829461773759534,-0.04385187357269277,0.025606753640615723,818,0.6590909090909091
ETH-USDT-SWAP,6,0.02,-0.3788015603100059,-1.3297021988419333,0.12291007050100475,0.032310892643988405,698,0.7045454545454546
ETH-USDT-SWAP,15,0.01,-0.19389333738129652,-1.3485908161469167,0.46375442072929723,0.025211762924484384,780,0.5681818181818182
ETH-USDT-SWAP,15,0.04,-0.46236631890469154,-1.3618826082008657,0.3127409782726218,0.03414029181203641,518,0.5227272727272727
ETH-USDT-SWAP,4,0.01,-0.3643033549250466,-1.420853876621938,0.03029036474062254,0.029088793145815185,791,0.6363636363636364
ETH-USDT-SWAP,3,0.015,-0.2124438373961983,-1.43094663620948,0.08878405561100926,0.032518149054152096,748,0.5681818181818182
ETH-USDT-SWAP,15,0.03,-0.6948839914075468,-1.4763548400709634,0.021370154535490533,0.03220345419251768,606,0.75
ETH-USDT-SWAP,25,0.03,-0.634148631294205,-1.5462599612302215,0.2396288398032667,0.030340078275541527,604,0.7727272727272727
ETH-USDT-SWAP,4,0.025,-0.3337347212264307,-1.5463522489739487,0.11031931453855168,0.03518604010709465,655,0.7272727272727273
ETH-USDT-SWAP,4,0.0075,-0.4262904597815871,-1.5823666889757237,-0.013324208549884618,0.027578527850876708,806,0.6818181818181818
ETH-USDT-SWAP,5,0.0075,-0.4325835524158677,-1.5873355324226435,-0.008370399509720534,0.026969590261804132,804,0.6136363636363636
ETH-USDT-SWAP,5,0.005,-0.4047244154518376,-1.5950084560254243,-0.025930155059607995,0.025124184883680553,817,0.7045454545454546
ETH-USDT-SWAP,5,0.02,-0.5385713927857687,-1.6615328797682238,0.11112695975354746,0.032920773735830466,700,0.6818181818181818
ETH-USDT-SWAP,5,0.01,-0.41799517007514647,-1.6735708236113087,-0.0006079747146214317,0.028367573074436672,789,0.5681818181818182
ETH-USDT-SWAP,4,0.0125,-0.3550315886191861,-1.680278927755451,0.0432295695373078,0.030447035537416314,770,0.5681818181818182
ETH-USDT-SWAP,20,0.005,-0.09490898457398365,-1.6896053335620003,0.3312067309475349,0.02268836530359393,797,0.5909090909090909
ETH-USDT-SWAP,6,0.015,-0.40979519850104873,-1.694757982296932,0.03583790995492447,0.030290207997353623,745,0.5681818181818182
ETH-USDT-SWAP,4,0.02,-0.4623654932401434,-1.789296486700628,0.13808612392914257,0.03379698862534877,701,0.7045454545454546
ETH-USDT-SWAP,6,0.0125,-0.36804172000168206,-1.8831684976034928,0.021457331269692098,0.02911718692447587,767,0.5454545454545454
ETH-USDT-SWAP,5,0.0125,-0.4547595520605057,-1.9848248500274925,0.00282182999071766,0.029730729327220085,767,0.5227272727272727
