symbol,n,min_diff,m_hours,subperiod,n_obs,n_eff,mean_fade,std_fade,t_stat_raw,t_stat_adj,mean_mae
ETH-USDT-SWAP,6,0.0125,6,2,2975,996,0.0003705772881053692,0.025117045920407,0.8047365452478308,0.4656288793883658,0.01882022666356221
ETH-USDT-SWAP,6,0.0125,6,3,1741,818,0.00033560975823553036,0.017232842687269122,0.8126004191400024,0.5569988625206166,0.012900770623890525
ETH-USDT-SWAP,6,0.0125,6,all,13070,4215,-3.3200291469158337e-06,0.02777055639465407,-0.013667689660674772,-0.007761686634337034,0.020861356680301084
ETH-USDT-SWAP,6,0.0125,8,0,3900,927,-0.0003003027744770105,0.035337322924409095,-0.5307108944087552,-0.25874118716205663,0.027153169333672834
ETH-USDT-SWAP,6,0.0125,8,1,4454,989,-0.0001584998465169386,0.033733066772535354,-0.3135798343644956,-0.14776485971950945,0.026815741501616634
ETH-USDT-SWAP,6,0.0125,8,2,2975,829,9.370666885192152e-05,0.028928866348460473,0.17667803871296767,0.09326449645999182,0.021771585703925917
ETH-USDT-SWAP,6,0.0125,8,3,1741,692,0.00017374473571713523,0.019916319207437343,0.36400048479835756,0.22948569752915382,0.014838353183470397
ETH-USDT-SWAP,6,0.0125,8,all,13070,3437,-9.914860077496455e-05,0.03167888985573601,-0.3578116111551235,-0.18348746548674827,0.024172816634363128
ETH-USDT-SWAP,6,0.0125,10,0,3900,779,-0.0003942772667718965,0.03769572747269593,-0.6531935863521853,-0.29192973773338327,0.030357241937360408
ETH-USDT-SWAP,6,0.0125,10,1,4454,833,-8.939511465639188e-05,0.03735741951346024,-0.1597026132461521,-0.06906522277503405,0.029879585910714063
ETH-USDT-SWAP,6,0.0125,10,2,2975,712,0.0002096418012163546,0.031220112596591704,0.3662578169100778,0.17917747586421576,0.024019647141996628
ETH-USDT-SWAP,6,0.0125,10,3,1741,610,0.00016210063394906236,0.021739000312975442,0.31113189208934555,0.18416625718608876,0.016383426591920137
ETH-USDT-SWAP,6,0.0125,10,all,13070,2933,-7.880226616419222e-05,0.034412568670303643,-0.26179383173508797,-0.12401597939565383,0.026890506132058067
ETH-USDT-SWAP,6,0.0125,12,0,3900,670,-0.0004566333850557155,0.0423663659145496,-0.6730986984879666,-0.27898692405584374,0.033158217604259015
ETH-USDT-SWAP,6,0.0125,12,1,4454,709,-1.3805757356126944e-05,0.040269972288581965,-0.022879894192904923,-0.009128554715032008,0.03246851066175329
ETH-USDT-SWAP,6,0.0125,12,2,2975,616,0.00015317449117741236,0.033756956579032896,0.24749512350856456,0.11261947989606653,0.026188340598862988
ETH-USDT-SWAP,6,0.0125,12,3,1741,534,0.00035618666365814654,0.02347667578593498,0.6330535342921301,0.350599813487316,0.017876360670314884
ETH-USDT-SWAP,6,0.0125,12,all,13070,2528,-5.864926949501492e-05,0.03769375563793672,-0.17788158484159447,-0.07823151328331765,0.029301059858660668
ETH-USDT-SWAP,6,0.0125,16,0,3900,528,-0.00024347092936819148,0.04824381239514067,-0.3151648659353676,-0.11596380442829912,0.037912665020494854
ETH-USDT-SWAP,6,0.0125,16,1,4454,551,-0.00019487646575502783,0.04684984420232889,-0.2776044030257327,-0.09763983642322124,0.03742287392165675
ETH-USDT-SWAP,6,0.0125,16,2,2975,495,0.000231487382458537,0.03914557951968841,0.3225433426193985,0.1315670681059113,0.03012607085119839
ETH-USDT-SWAP,6,0.0125,16,3,1738,437,0.0003282564573320534,0.026847243866714936,0.5097279599263125,0.2555961388400168,0.02070048150451612
ETH-USDT-SWAP,6,0.0125,16,all,13067,2011,-4.272837815501522e-05,0.043442402632278845,-0.11243215054859684,-0.04410711048131821,0.033683582433929236
ETH-USDT-SWAP,6,0.0125,24,0,3900,372,-5.984132759302526e-05,0.05949555184636223,-0.0628129262511909,-0.019399395298376143,0.04580620308344619
ETH-USDT-SWAP,6,0.0125,24,1,4454,385,-2.0917351204642987e-05,0.0570486542098272,-0.024470136440424846,-0.007194351444299063,0.04543814340362657
ETH-USDT-SWAP,6,0.0125,24,2,2975,357,0.00024320688196297782,0.04771707733897406,0.2780004568160499,0.0963021831465512,0.036851306117059834
ETH-USDT-SWAP,6,0.0125,24,3,1738,319,-2.175864690978571e-06,0.031822729268503894,-0.0028504888508282954,-0.0012212084541271487,0.025541070756607998
ETH-USDT-SWAP,6,0.0125,24,all,13067,1433,3.009196916879597e-05,0.05308819960725966,0.06479486009524532,0.021457331269692098,0.04094655999222702
ETH-USDT-SWAP,6,0.0125,36,0,3900,256,-3.3049858423145116e-05,0.07022298896074561,-0.02939155720290779,-0.007530265267773176,0.05522449276028319
ETH-USDT-SWAP,6,0.0125,36,1,4454,263,-0.00033486449165917993,0.06684588938617088,-0.33432549683540935,-0.08124043994105057,0.05525920521726002
ETH-USDT-SWAP,6,0.0125,36,2,2975,249,0.0001221497623105066,0.056823638360994994,0.11724844011670606,0.03392057941444838,0.04461469629180697
ETH-USDT-SWAP,6,0.0125,36,3,1737,230,-0.00023608899849175802,0.03690337113034075,-0.26663037177452814,-0.09702276049257753,0.03073715782452035
ETH-USDT-SWAP,6,0.0125,36,all,13066,996,-0.0001275885459365283,0.06253487288759525,-0.23321728947772433,-0.06439009796285412,0.04956522167550116
ETH-USDT-SWAP,6,0.0125,48,0,3900,198,-0.00010367327859169364,0.08089712305136558,-0.08003244032317873,-0.01803293225163103,0.06349619269102401
ETH-USDT-SWAP,6,0.0125,48,1,4454,200,-0.0002890912209501709,0.07608962001279158,-0.2535622485720102,-0.053730945871723154,0.06377211255957227
ETH-USDT-SWAP,6,0.0125,48,2,2975,192,0.000305353964037495,0.06476298767976933,0.25716992112984344,0.06533220272303347,0.05081704441142935
ETH-USDT-SWAP,6,0.0125,48,3,1736,178,0.00013759758243841493,0.0402499241302343,0.14243627184666915,0.04560954487738496,0.034344470695396034
ETH-USDT-SWAP,6,0.0125,48,all,13065,767,-4.1686998736703474e-05,0.07139091698474904,-0.0667440223271837,-0.01617168788417487,0.05682960957417056
ETH-USDT-SWAP,6,0.015,1,0,3176,2578,-0.0003225782458832034,0.015389318188208287,-1.1812884118837466,-1.0642830690322287,0.010182833526599796
ETH-USDT-SWAP,6,0.015,1,1,3538,2859,-0.00044624669635835284,0.0141508725025583,-1.8757316660128975,-1.6861603536447831,0.009987878002509982
ETH-USDT-SWAP,6,0.015,1,2,2279,1931,-0.00016624259644680916,0.011608665096243044,-0.6836474427795105,-0.6292904889991656,0.008306598294069895
ETH-USDT-SWAP,6,0.015,1,3,1280,1166,0.0003431000151512234,0.00894923336584343,1.371639201878452,1.3091342322645718,0.0056597419860790815
ETH-USDT-SWAP,6,0.015,1,all,10273,8534,-0.0002475448436240259,0.013493434819836427,-1.8594307677961908,-1.694757982296932,0.009135890091280813
ETH-USDT-SWAP,6,0.015,2,0,3176,1967,-0.0007521414603497746,0.021274035453609084,-1.9924613111948297,-1.5680208394219692,0.014515107459956416
ETH-USDT-SWAP,6,0.015,2,1,3538,2162,-0.00023429772100726722,0.019028552941288527,-0.7323879929236866,-0.5725193192389151,0.014106746811173703
ETH-USDT-SWAP,6,0.015,2,2,2279,1536,-5.400742223026595e-05,0.016260518980167966,-0.1585591134394566,-0.13017112376159115,0.011552010947796168
ETH-USDT-SWAP,6,0.015,2,3,1280,1014,0.00018998462807916992,0.011599546582165388,0.5859795157417055,0.5215505733874892,0.007925749493873905
ETH-USDT-SWAP,6,0.015,2,all,10273,6679,-0.0003015330678785198,0.018440898566173047,-1.6573014540787956,-1.3363142176059783,0.012896100828671294
ETH-USDT-SWAP,6,0.015,4,0,3176,1382,-0.0002195397366301785,0.02750048777278284,-0.44989688771216607,-0.29677462402531984,0.020020732599083747
ETH-USDT-SWAP,6,0.015,4,1,3538,1481,-0.00020783077331135838,0.026261995036087307,-0.47071826786338794,-0.30455074619040395,0.01980879753311971
ETH-USDT-SWAP,6,0.015,4,2,2279,1136,0.0002052674712970995,0.022235070035910402,0.4407109011817826,0.311150709922146,0.016149272987183317
ETH-USDT-SWAP,6,0.015,4,3,1279,805,0.00038155768304227284,0.014667653393148088,0.930325310227584,0.7380699171852643,0.010989434823586348
ETH-USDT-SWAP,6,0.015,4,all,10272,4804,-4.6412250371483314e-05,0.02465293172456811,-0.19080579420454857,-0.13048649112701993,0.01796427693575012
ETH-USDT-SWAP,6,0.015,6,0,3176,1062,-0.0002286546368977317,0.03166718525826109,-0.40692165016075826,-0.23530589555008097,0.024138912383914777
ETH-USDT-SWAP,6,0.015,6,1,3538,1133,-0.0004991020456877575,0.030963725512377218,-0.9587713662978625,-0.5425641521124953,0.02411922603445916
ETH-USDT-SWAP,6,0.015,6,2,2279,895,0.0004224449194178313,0.026542977448429834,0.7597883250858352,0.47613704353350533,0.019696714897531414
ETH-USDT-SWAP,6,0.015,6,3,1279,681,0.00029751107022188135,0.017645346226798198,0.6029873735793037,0.4399937443634679,0.013436499602119805
ETH-USDT-SWAP,6,0.015,6,all,10272,3771,-0.00011183426151318716,0.028901451790787305,-0.3921775423887948,-0.23762026807045428,0.021813970374203188
ETH-USDT-SWAP,6,0.015,8,0,3176,866,-0.0003634512512385694,0.036116166080326334,-0.5671328109728103,-0.2961443646726631,0.02820429809073404
ETH-USDT-SWAP,6,0.015,8,1,3538,921,-0.00018522786270122864,0.03520302444141173,-0.31297183243272464,-0.15968206986022995,0.027931627390154957
ETH-USDT-SWAP,6,0.015,8,2,2279,744,-6.823523035315265e-05,0.03041269612802352,-0.1071089845370548,-0.061198419618869807,0.02271629030551827
ETH-USDT-SWAP,6,0.015,8,3,1279,583,1.4124014464982e-05,0.020050496619780797,0.025192327414644815,0.017008550239319183,0.015559669508090875
ETH-USDT-SWAP,6,0.015,8,all,10272,3113,-0.00018955420829875063,0.03294164904041325,-0.5831974281344358,-0.3210536820730049,0.025318359749772576
ETH-USDT-SWAP,6,0.015,10,0,3176,743,-0.0005668876045430647,0.03861266841793027,-0.827384521917948,-0.4001856874977504,0.03142021608582433
ETH-USDT-SWAP,6,0.015,10,1,3538,782,2.8768721988590332e-05,0.03915320994846883,0.043705099216529354,0.020547385674922574,0.03107807731934252
ETH-USDT-SWAP,6,0.015,10,2,2279,647,0.00012834173728841318,0.032547507202377646,0.1882445210079712,0.10030032086470982,0.024998254248075787
ETH-USDT-SWAP,6,0.015,10,3,1279,527,0.00024844905085109854,0.022154202302597608,0.4010666006180223,0.2574462275700792,0.017123617484084724
ETH-USDT-SWAP,6,0.015,10,all,10272,2699,-0.00010595737327826061,0.035845643771938676,-0.29958654486028985,-0.1535664133676843,0.028097446654782025
ETH-USDT-SWAP,6,0.015,12,0,3176,638,-0.0006203982226524148,0.04318754154347587,-0.8095660911378818,-0.3628460518306238,0.034374284291480935
ETH-USDT-SWAP,6,0.015,12,1,3538,671,-0.00019059986173472875,0.04223525203879581,-0.26842712838858446,-0.1168984495785476,0.033823293385675454
ETH-USDT-SWAP,6,0.015,12,2,2279,563,0.00016995819226275381,0.03472607162715757,0.2336461391660633,0.11612898865070824,0.02716953584184062
ETH-USDT-SWAP,6,0.015,12,3,1279,472,0.0003327114716806994,0.023483673682579722,0.5066837901640148,0.30780292152097316,0.01848116024676176
ETH-USDT-SWAP,6,0.015,12,all,10272,2344,-0.00017833473262413447,0.03907747533119507,-0.4625268434426184,-0.22094706711833792,0.030607117897919228
ETH-USDT-SWAP,6,0.015,16,0,3176,507,-0.0005235931660550334,0.04915714648186367,-0.6002712616542668,-0.2398342947691414,0.03925420566530768
ETH-USDT-SWAP,6,0.015,16,1,3538,529,-0.0003359918839545232,0.04863152498032074,-0.410950783590741,-0.15890542881559183,0.03886238225938674
ETH-USDT-SWAP,6,0.015,16,2,2279,455,-3.6860130894544724e-05,0.04069973419728765,-0.04323519905114975,-0.01931839307570562,0.03135504442327298
ETH-USDT-SWAP,6,0.015,16,3,1278,398,-1.6809618292102102e-05,0.026336241484066172,-0.02281757480103207,-0.012733435478803857,0.021103802600208492
ETH-USDT-SWAP,6,0.015,16,all,10271,1888,-0.00028791335909919796,0.044891760976543446,-0.6499823133368543,-0.2786738191903741,0.03510809771107322
ETH-USDT-SWAP,6,0.015,24,0,3176,364,-0.00013017528219638942,0.06025893269550573,-0.12174393629523002,-0.041215235380998,0.0470532640479752
ETH-USDT-SWAP,6,0.015,24,1,3538,372,-4.768606597616927e-07,0.05946092416161287,-0.00047702237981912864,-0.0001546789838617171,0.047225424015122294
ETH-USDT-SWAP,6,0.015,24,2,2279,335,0.0004992066746367743,0.049253075537888956,0.4838594099047767,0.18551089999588505,0.038081731628003844
ETH-USDT-SWAP,6,0.015,24,3,1278,295,-0.00013833733583295946,0.03166490455251895,-0.1561804433076013,-0.0750364418882135,0.025778920826294023
ETH-USDT-SWAP,6,0.015,24,all,10271,1366,5.3137286246004835e-05,0.0548001877842299,0.09827061837178284,0.03583790995492447,0.042474777916278496
ETH-USDT-SWAP,6,0.015,36,0,3176,251,-0.0003585228468606876,0.07111605535487033,-0.2841118995912294,-0.07987043278929616,0.05638917819112793
ETH-USDT-SWAP,6,0.015,36,1,3538,257,-0.0005122679577673513,0.06913537440253031,-0.44073322047297564,-0.11878550114482453,0.05731284183561838
ETH-USDT-SWAP,6,0.015,36,2,2279,235,0.00013037279576755666,0.058470329830560386,0.10644459103005187,0.03418104737685195,0.045861952120095424
ETH-USDT-SWAP,6,0.015,36,3,1277,212,0.00011983727219563941,0.03698879085455076,0.11577565022181069,0.0471725887902897,0.030880739380943
ETH-USDT-SWAP,6,0.015,36,all,10270,953,-0.000243517117630218,0.06433089724690498,-0.3836145824047966,-0.11685743146147289,0.0511995089990849
ETH-USDT-SWAP,6,0.015,48,0,3176,196,-0.0003936501266306385,0.08160537407808163,-0.27185159312826734,-0.0675335642424212,0.06477612150768323
ETH-USDT-SWAP,6,0.015,48,1,3538,196,-0.00026640350427886554,0.07820215385103889,-0.20262831498418524,-0.04769240840870485,0.06575542722009257
ETH-USDT-SWAP,6,0.015,48,2,2279,184,0.00027348497363360836,0.06646304669431286,0.19643794689679706,0.05581644022852667,0.05231849472527237
ETH-USDT-SWAP,6,0.015,48,3,1276,171,8.138983305176668e-05,0.03958200934555843,0.07345099069155574,0.026888735299445347,0.034419309174923474
ETH-USDT-SWAP,6,0.015,48,all,10269,745,-0.0001427249701463129,0.07307822326276783,-0.19791379107868787,-0.05330772115520185,0.058576740812073966
ETH-USDT-SWAP,6,0.02,1,0,2041,1739,-0.00027444482278614465,0.01763362415097207,-0.7031289264832584,-0.6490277315687804,0.011112483580713536
ETH-USDT-SWAP,6,0.02,1,1,2293,1970,-0.0004854832750039007,0.015678529281766516,-1.4827604002185581,-1.3743649299417127,0.010890684120594744
ETH-USDT-SWAP,6,0.02,1,2,1497,1322,-4.843818767890805e-05,0.01317613777508207,-0.14223636942157528,-0.13366431769391787,0.00909330772232807
ETH-USDT-SWAP,6,0.02,1,3,760,717,0.0004391623532649421,0.009440996419496452,1.2823721180501195,1.2455662972499881,0.005950127672690525
ETH-USDT-SWAP,6,0.02,1,all,6591,5748,-0.0002142472479691146,0.015215462132447044,-1.1431566849613632,-1.0675506376110058,0.009981443842866028
ETH-USDT-SWAP,6,0.02,2,0,2041,1413,-0.0007240888214153753,0.02392603228942589,-1.3672334047624004,-1.1376069568610874,0.015784837009180458
ETH-USDT-SWAP,6,0.02,2,1,2293,1604,-0.00027753781334646235,0.021182119848507548,-0.6274148139963294,-0.5247529917586001,0.01522689631774855
ETH-USDT-SWAP,6,0.02,2,2,1497,1110,-0.0003346008082784234,0.017638112085328356,-0.7339826393371296,-0.632028084809304,0.012665859734591748
ETH-USDT-SWAP,6,0.02,2,3,759,649,2.5690559309804996e-05,0.011440874859294238,0.061863603269450174,0.05720535334725488,0.00825264649359092
ETH-USDT-SWAP,6,0.02,2,all,6590,4776,-0.0003938782649452015,0.020471034410033985,-1.5619421154008704,-1.3297021988419333,0.01401467015229956
ETH-USDT-SWAP,6,0.02,4,0,2041,1055,-4.058983577795735e-06,0.03048575494363671,-0.006015086017940174,-0.004324606231272306,0.02181547416234774
ETH-USDT-SWAP,6,0.02,4,1,2293,1182,-0.00027620700219271405,0.028933973856453247,-0.45711832001570446,-0.32819755236716996,0.021360512035524335
ETH-USDT-SWAP,6,0.02,4,2,1497,858,4.62577095934107e-05,0.023848277402303955,0.07504780779908228,0.0568160130173407,0.017682091965777313
ETH-USDT-SWAP,6,0.02,4,3,759,566,0.0004997027571865304,0.01608567075775552,0.8558417299007473,0.7390618521042623,0.011207480144946812
ETH-USDT-SWAP,6,0.02,4,all,6590,3661,-2.9302709794273377e-05,0.02716445050913821,-0.08756883396999712,-0.06526896470887375,0.019496450070651337
ETH-USDT-SWAP,6,0.02,6,0,2041,850,-9.094169916747983e-05,0.034958370873114375,-0.11752584468392767,-0.07584401959201288,0.026081143625470146
ETH-USDT-SWAP,6,0.02,6,1,2293,952,-0.00041167064455016736,0.033493210592001,-0.5885659678118972,-0.3792377781048417,0.026031615120186313
ETH-USDT-SWAP,6,0.02,6,2,1497,728,3.662977354012337e-05,0.02856841211979132,0.049608835379021554,0.034595038727272126,0.021394621816300873
ETH-USDT-SWAP,6,0.02,6,3,759,498,0.00033962047368838306,0.01897210384569256,0.49317296157163854,0.39947816071243747,0.01390856591530385
ETH-USDT-SWAP,6,0.02,6,all,6590,3028,-0.00012397057442114007,0.03154928272204468,-0.31898615291425236,-0.2162255741620768,0.023597338087843672
ETH-USDT-SWAP,6,0.02,8,0,2041,715,-0.0005775160061814538,0.0392122670889995,-0.6653705516299063,-0.3938175755677842,0.03060220412924044
ETH-USDT-SWAP,6,0.02,8,1,2293,792,-0.00010192573044057146,0.037410486185457885,-0.13046454605970126,-0.07667487399441605,0.02987637972024543
ETH-USDT-SWAP,6,0.02,8,2,1497,618,-0.0006364410789618892,0.03264560170699834,-0.7543005524500025,-0.48464949346377895,0.02477155524925286
ETH-USDT-SWAP,6,0.02,8,3,759,448,0.0001643835426984335,0.02155807071390047,0.2100725618270257,0.1613940243108641,0.015771337905924755
ETH-USDT-SWAP,6,0.02,8,all,6590,2572,-0.00033997132849991103,0.035474055563899994,-0.777990256056995,-0.4860343151352548,0.02731701077466327
ETH-USDT-SWAP,6,0.02,10,0,2041,616,-0.0006178793199942759,0.04190439278411113,-0.6661401498117079,-0.36596071219736503,0.034038925358316915
ETH-USDT-SWAP,6,0.02,10,1,2293,680,5.3587480698916246e-05,0.041510724215651204,0.061816591820228826,0.0336633619058284,0.033160743427731836
ETH-USDT-SWAP,6,0.02,10,2,1497,539,-3.257023012431221e-05,0.03478482807324461,-0.03622779204033187,-0.021738288515122356,0.027006661329877182
ETH-USDT-SWAP,6,0.02,10,3,759,403,0.00019633490660337036,0.024179367587311873,0.22370385616026373,0.16300656869073207,0.01777406453237295
ETH-USDT-SWAP,6,0.02,10,all,6590,2237,-0.00015750455830801819,0.03853750126626379,-0.3317815887320062,-0.19330476837270585,0.03026259762170123
ETH-USDT-SWAP,6,0.02,12,0,2041,542,-0.0004968619025042725,0.046086612855540506,-0.487059938487287,-0.2509923879551718,0.03698866621922509
ETH-USDT-SWAP,6,0.02,12,1,2293,604,-0.0005456859607279558,0.045860570077413836,-0.5697775833496883,-0.29242991688434156,0.03623803848499937
ETH-USDT-SWAP,6,0.02,12,2,1497,483,-0.00021836267193952122,0.037592481387293146,-0.224744103715367,-0.1276588629293793,0.02935724006151594
ETH-USDT-SWAP,6,0.02,12,3,758,368,0.00016709566565108452,0.025298008499951542,0.18185006197118264,0.12670762771542723,0.019359615601226635
ETH-USDT-SWAP,6,0.02,12,all,6589,1996,-0.00037419691247387514,0.042236350079678096,-0.7191567691332241,-0.39581667599980136,0.032965558809737616
ETH-USDT-SWAP,6,0.02,16,0,2041,446,-0.0006252521926705132,0.05118384933694696,-0.5518788890895969,-0.2579821800561683,0.04206776065044412
ETH-USDT-SWAP,6,0.02,16,1,2293,486,-0.00034803805442764507,0.05259207663871456,-0.31688993103623014,-0.14588967179365028,0.04137301785873558
ETH-USDT-SWAP,6,0.02,16,2,1497,406,-0.0002962494430786788,0.04411363433186878,-0.2598337755002283,-0.13531555416685323,0.03355335252617004
ETH-USDT-SWAP,6,0.02,16,3,757,315,-0.0001584442867087254,0.0287879153925158,-0.15143083108099925,-0.09768359694312817,0.021982792085858443
ETH-USDT-SWAP,6,0.02,16,all,6588,1652,-0.00040036714107018743,0.04807167160631718,-0.675998913465999,-0.33851212115129625,0.03758332904953074
ETH-USDT-SWAP,6,0.02,24,0,2041,328,0.0002290987702490745,0.06073365646122716,0.17041775185495403,0.06831723035162404,0.049644105241968
ETH-USDT-SWAP,6,0.02,24,1,2293,349,0.00017036273563866226,0.06391832151107117,0.12762955960677094,0.04979227353602333,0.049879964712719625
ETH-USDT-SWAP,6,0.02,24,2,1497,303,0.0005556111443599455,0.0535188100329747,0.4016755525816231,0.18071150961365925,0.04046298999610456
ETH-USDT-SWAP,6,0.02,24,3,757,252,-0.0004678105457162483,0.034052255209542685,-0.37798282615535905,-0.21808429844818394,0.02650108365140169
ETH-USDT-SWAP,6,0.02,24,all,6588,1230,0.00020277013401600685,0.05785875391246968,0.28445377868569593,0.12291007050100475,0.04498069129225902
ETH-USDT-SWAP,6,0.02,36,0,2041,235,-0.0005061558982637691,0.06988905353630534,-0.3271874562561328,-0.11102200701253905,0.058808685810927984
ETH-USDT-SWAP,6,0.02,36,1,2293,245,-0.0004046631455558562,0.0722251690998973,-0.26829162326973943,-0.08769768474202867,0.0600778949813696
ETH-USDT-SWAP,6,0.02,36,2,1497,222,-0.0003218145209367404,0.06198626560913089,-0.20087276783407837,-0.07735469014260223,0.04863367124407935
ETH-USDT-SWAP,6,0.02,36,3,757,188,0.0006039874516592412,0.039117840780195465,0.4248161130750803,0.2117054146633034,0.03148005073104954
ETH-USDT-SWAP,6,0.02,36,all,6588,889,-0.00030138048240014974,0.06615298322333257,-0.36977920559152433,-0.13583652735153312,0.05379813982819912
ETH-USDT-SWAP,6,0.02,48,0,2041,184,-0.00023793767280344205,0.0822085514846844,-0.13075783340784228,-0.03926043661456517,0.06737205088955588
ETH-USDT-SWAP,6,0.02,48,1,2293,189,-0.0003295048950919871,0.08206233442378236,-0.1922737652259744,-0.05520124918040019,0.06866524948359519
ETH-USDT-SWAP,6,0.02,48,2,1497,174,-0.00011475092011596622,0.06957756623825823,-0.06381133686273137,-0.021755124211899873,0.055570757130999494
ETH-USDT-SWAP,6,0.02,48,3,757,154,0.00033227931207258413,0.04221154303553317,0.21658083034246334,0.09768602438115148,0.03501561905676933
ETH-USDT-SWAP,6,0.02,48,all,6588,698,-0.00017629511275233842,0.07576458762045747,-0.18886470492685556,-0.06147545057658908,0.06142258955412081
ETH-USDT-SWAP,6,0.025,1,0,1445,1284,0.00027260377756817543,0.01824970800418793,0.5678189380475812,0.535252200546679,0.011444865289078884
ETH-USDT-SWAP,6,0.025,1,1,1651,1464,-0.0004937252107428173,0.016882437343895124,-1.1882934244097898,-1.1189758037420072,0.011555006015685699
ETH-USDT-SWAP,6,0.025,1,2,997,906,-0.0005407939115501222,0.014423072430044604,-1.1839179037441172,-1.1285949636241814,0.010136074918306363
ETH-USDT-SWAP,6,0.025,1,3,497,472,-6.649389650327517e-07,0.009957276757494145,-0.0014887418574948033,-0.001450815557930601,0.0065654896476823165
ETH-USDT-SWAP,6,0.025,1,all,4590,4126,-0.0002093093396146995,0.016225789832377893,-0.8739550653720455,-0.8286046628444993,0.010671864994131945
ETH-USDT-SWAP,6,0.025,2,0,1445,1087,-0.000205348631929285,0.025357440483213464,-0.3078366488343103,-0.2669937966586766,0.016235994986930114
ETH-USDT-SWAP,6,0.025,2,1,1651,1242,-0.0004288357321866042,0.022823859246439506,-0.763440897663218,-0.6621596044466078,0.01625827197410316
ETH-USDT-SWAP,6,0.025,2,2,997,800,-0.0005409039727341581,0.01859688880466964,-0.9183906551236128,-0.8226685035510402,0.013787821900965475
ETH-USDT-SWAP,6,0.025,2,3,497,439,-0.0004583853273729346,0.011561039539931898,-0.8839180765763398,-0.8307418346329171,0.009034960311629621
ETH-USDT-SWAP,6,0.025,2,all,4590,3568,-0.0003860207702610468,0.02188967563356917,-1.194751789314418,-1.0533768500808365,0.014932517101416307
ETH-USDT-SWAP,6,0.025,4,0,1445,844,5.285047745191616e-05,0.03189520671929349,0.06298794177820512,0.04813873982663694,0.022909669436305114
ETH-USDT-SWAP,6,0.025,4,1,1651,973,-0.00025005951462657086,0.030912190523459126,-0.32869049015685825,-0.2523306593548851,0.022424092594503064
ETH-USDT-SWAP,6,0.025,4,2,997,650,9.044058520299684e-05,0.02629858824404022,0.10858716822182123,0.08767738870457036,0.01884553526749365
ETH-USDT-SWAP,6,0.025,4,3,497,398,-8.467847566281701e-05,0.015778869559127794,-0.11963970675829749,-0.107062820784821,0.011927564633514756
ETH-USDT-SWAP,6,0.025,4,all,4590,2865,-6.283121082515949e-05,0.02899533599071649,-0.14680931972931785,-0.11598707507217856,0.02066310402909225
ETH-USDT-SWAP,6,0.025,6,0,1445,698,0.00017594122830361239,0.036509374486432926,0.18318805471520774,0.127318331519078,0.02736340153108346
ETH-USDT-SWAP,6,0.025,6,1,1651,811,-0.0008105249811361251,0.03527428646188392,-0.9336448455327757,-0.6543627883982666,0.02753879062478048
ETH-USDT-SWAP,6,0.025,6,2,997,552,-2.744256339778641e-06,0.03082579613246671,-0.0028109812805842288,-0.002091606164757641,0.022845945383621866
ETH-USDT-SWAP,6,0.025,6,3,497,366,-0.0002560520010416463,0.0189284703275279,-0.30157188454970046,-0.258793401156445,0.014680527206215849
ETH-USDT-SWAP,6,0.025,6,all,4590,2426,-0.00026447397321252303,0.033346087499491806,-0.5373340933974996,-0.3906460637096772,0.025071958192350426
ETH-USDT-SWAP,6,0.025,8,0,1445,610,-0.0002710724988275288,0.040896662847868755,-0.2519599489054999,-0.16370521161960605,0.03170085890095759
ETH-USDT-SWAP,6,0.025,8,1,1651,687,-0.00039133603555297576,0.039127127002782744,-0.4063922503842528,-0.26215023391095,0.03152705923458125
ETH-USDT-SWAP,6,0.025,8,2,997,481,-0.00029588303001429935,0.03366549134123474,-0.2775125827570632,-0.19275588148122308,0.025874389035191535
ETH-USDT-SWAP,6,0.025,8,3,497,334,0.00017004814467968719,0.022124927615605406,0.17134373665577415,0.14046343111923404,0.016650083929445687
ETH-USDT-SWAP,6,0.025,8,all,4590,2111,-0.00027195577527716635,0.03708997556240748,-0.49676167358869255,-0.33688824342843293,0.028743087906143317
ETH-USDT-SWAP,6,0.025,10,0,1445,539,-0.0007216493258467285,0.044851249597996946,-0.6116255036492493,-0.37354768169210356,0.035271922488193205
ETH-USDT-SWAP,6,0.025,10,1,1651,599,-9.671582779134163e-05,0.04326339887307263,-0.090834421431296,-0.054712974852079384,0.03508170219975676
ETH-USDT-SWAP,6,0.025,10,2,997,434,0.00017043743861020537,0.035398797406923255,0.15202817072486752,0.1003047166674193,0.028291083127929068
ETH-USDT-SWAP,6,0.025,10,3,497,316,0.000588788456763956,0.02422081231470514,0.541936967755288,0.4321297078225564,0.018128576860755575
ETH-USDT-SWAP,6,0.025,10,all,4590,1887,-0.00016119980789236742,0.04051593317115152,-0.2695535256257175,-0.1728321863529415,0.03183092176592122
ETH-USDT-SWAP,6,0.025,12,0,1445,482,-0.0007413546494465794,0.04908239577260263,-0.5741616564058971,-0.33160707029437414,0.03830465269546509
ETH-USDT-SWAP,6,0.025,12,1,1651,539,-0.0008211009011483735,0.047120417525701175,-0.7080451224644635,-0.40455892010136246,0.03806902575577364
ETH-USDT-SWAP,6,0.025,12,2,997,401,-0.00025492771644379855,0.03867062828068319,-0.2081533509637491,-0.13201035955401857,0.030713147910194364
